diagnostics_Image-original_Mean;diagnostics_Image-original_Maximum;original_shape2D_Elongation;original_shape2D_MajorAxisLength;original_shape2D_MaximumDiameter;original_shape2D_MeshSurface;original_shape2D_MinorAxisLength;original_shape2D_Perimeter;original_shape2D_PerimeterSurfaceRatio;original_shape2D_PixelSurface;original_shape2D_Sphericity;original_firstorder_10Percentile;original_firstorder_90Percentile;original_firstorder_Energy;original_firstorder_Entropy;original_firstorder_InterquartileRange;original_firstorder_Kurtosis;original_firstorder_Maximum;original_firstorder_MeanAbsoluteDeviation;original_firstorder_Mean;original_firstorder_Median;original_firstorder_Minimum;original_firstorder_Range;original_firstorder_RobustMeanAbsoluteDeviation;original_firstorder_RootMeanSquared;original_firstorder_Skewness;original_firstorder_TotalEnergy;original_firstorder_Uniformity;original_firstorder_Variance;original_glcm_Autocorrelation;original_glcm_ClusterProminence;original_glcm_ClusterShade;original_glcm_ClusterTendency;original_glcm_Contrast;original_glcm_Correlation;original_glcm_DifferenceAverage;original_glcm_DifferenceEntropy;original_glcm_DifferenceVariance;original_glcm_Id;original_glcm_Idm;original_glcm_Idmn;original_glcm_Idn;original_glcm_Imc1;original_glcm_Imc2;original_glcm_InverseVariance;original_glcm_JointAverage;original_glcm_JointEnergy;original_glcm_JointEntropy;original_glcm_MCC;original_glcm_MaximumProbability;original_glcm_SumAverage;original_glcm_SumEntropy;original_glcm_SumSquares;original_glrlm_GrayLevelNonUniformity;original_glrlm_GrayLevelNonUniformityNormalized;original_glrlm_GrayLevelVariance;original_glrlm_HighGrayLevelRunEmphasis;original_glrlm_LongRunEmphasis;original_glrlm_LongRunHighGrayLevelEmphasis;original_glrlm_LongRunLowGrayLevelEmphasis;original_glrlm_LowGrayLevelRunEmphasis;original_glrlm_RunEntropy;original_glrlm_RunLengthNonUniformity;original_glrlm_RunLengthNonUniformityNormalized;original_glrlm_RunPercentage;original_glrlm_RunVariance;original_glrlm_ShortRunEmphasis;original_glrlm_ShortRunHighGrayLevelEmphasis;original_glrlm_ShortRunLowGrayLevelEmphasis;original_glszm_GrayLevelNonUniformity;original_glszm_GrayLevelNonUniformityNormalized;original_glszm_GrayLevelVariance;original_glszm_HighGrayLevelZoneEmphasis;original_glszm_LargeAreaEmphasis;original_glszm_LargeAreaHighGrayLevelEmphasis;original_glszm_LargeAreaLowGrayLevelEmphasis;original_glszm_LowGrayLevelZoneEmphasis;original_glszm_SizeZoneNonUniformity;original_glszm_SizeZoneNonUniformityNormalized;original_glszm_SmallAreaEmphasis;original_glszm_SmallAreaHighGrayLevelEmphasis;original_glszm_SmallAreaLowGrayLevelEmphasis;original_glszm_ZoneEntropy;original_glszm_ZonePercentage;original_glszm_ZoneVariance;original_gldm_DependenceEntropy;original_gldm_DependenceNonUniformity;original_gldm_DependenceNonUniformityNormalized;original_gldm_DependenceVariance;original_gldm_GrayLevelNonUniformity;original_gldm_GrayLevelVariance;original_gldm_HighGrayLevelEmphasis;original_gldm_LargeDependenceEmphasis;original_gldm_LargeDependenceHighGrayLevelEmphasis;original_gldm_LargeDependenceLowGrayLevelEmphasis;original_gldm_LowGrayLevelEmphasis;original_gldm_SmallDependenceEmphasis;original_gldm_SmallDependenceHighGrayLevelEmphasis;original_gldm_SmallDependenceLowGrayLevelEmphasis;original_ngtdm_Busyness;original_ngtdm_Coarseness;original_ngtdm_Complexity;original_ngtdm_Contrast;original_ngtdm_Strength;Mammography_Equipment;Tipo_Tejido
117,4012139;3903;0,50838606;1636,144034;1844,006779;943029,5;831,7928188;4519,011686;0,004792015;943030;0,761770424;566;2024;1,80652E+12;6,502874629;826;3,291801524;3903;469,8181986;1256,457077;1192;41;3862;338,9276678;1384,070181;0,58167596;1,80652E+12;0,012607787;336965,8799;3004,74725;14810901,61;57144,79272;2117,06085;32,46315819;0,969795026;4,407891745;3,631235364;13,03364855;0,303479901;0,210646859;0,998672611;0,973000313;-0,311868457;0,991299001;0,210106135;49,83570835;0,000699541;10,97621196;0,975010408;0,005069136;99,6714167;7,488931582;537,381002;10960,19935;0,012667836;526,9896653;3060,206339;1,300431461;3784,135468;0,03317212;0,003358342;6,924226124;738812,9914;0,853922614;0,917467101;0,11242446;0,93972125;2900,532284;0,001383784;10960,19935;0,012667836;526,9896653;3060,206339;1,300431461;3784,135468;0,03317212;0,003358342;738812,9914;0,853922614;0,93972125;2900,532284;0,001383784;6,924226124;0,917467101;0,11242446;7,148395148;693663,6686;0,735569037;0,158721915;11889,52168;539,4134518;3016,847404;1,51610023;4305,771697;0,045636863;0,008258558;0,882587628;2713,322827;0,002421741;4,811462963;2,56496E-05;39220,1024;0,148386059;0,337484839;SIEMENS_Mammomat Inspiration;D
129,0028686;4007;0,469915973;1762,733796;1979,002274;1020267,5;828,3367677;4793,094947;0,004697881;1020268;0,74704356;574;2137;2,05115E+12;6,575024816;868;3,161204567;4007;501,0793123;1276,100418;1171;42;3965;358,9523575;1417,886501;0,659754475;2,05115E+12;0,012195374;381969,8537;3154,685874;18327442,48;78621,87178;2406,119868;32,35711571;0,973461209;4,400352945;3,628686328;12,99400967;0,303619569;0,2109804;0,998741795;0,973690003;-0,319028651;0,992432895;0,21254858;50,60874614;0,000673443;11,05070452;0,975183656;0,003646313;101,2174923;7,563465872;609,6192459;11454,86882;0,012225516;601,2421905;3210,389279;1,291859666;3971,687577;0,022841496;0,003409663;6,998568077;799851,4289;0,853662925;0,918350865;0,106138093;0,939676673;3043,629974;0,001651216;11454,86882;0,012225516;601,2421905;3210,389279;1,291859666;3971,687577;0,022841496;0,003409663;799851,4289;0,853662925;0,939676673;3043,629974;0,001651216;6,998568077;0,918350865;0,106138093;7,222370317;751693,9979;0,736761319;0,155264305;12442,54979;611,3931623;3167,750463;1,508527171;4521,709144;0,03357632;0,006934597;0,883219518;2849,837751;0,002397357;5,065780949;2,49396E-05;40752,14206;0,158783728;0,345689632;SIEMENS_Mammomat Inspiration;D
178,7101629;4095;0,426476424;2259,948173;2473,00182;1557106,5;963,8146148;5992,925466;0,003848758;1557107;0,738117011;632;1754;2,3994E+12;6,160887565;539;7,12454012;4095;370,1355125;1131,894549;1034;41;4054;229,5503038;1241,344773;1,502178065;2,3994E+12;0,017962225;259751,575;2405,973555;19249411;100769,3414;1622,726658;34,65825504;0,95817718;4,530682804;3,673729027;14,13116836;0,300434002;0,208098233;0,998702351;0,973432062;-0,268645985;0,981565642;0,207384853;44,82138389;0,000982716;10,66492565;0,988012689;0,00539034;89,64276778;7,135304558;414,3462283;25836,23005;0,018070238;396,175798;2435,075992;1,331370076;3133,199472;0,066386851;0,002964607;6,570266612;1224631,654;0,856525331;0,918220135;0,14531085;0,940928208;2299,752192;0,001259724;25836,23005;0,018070238;396,175798;2435,075992;1,331370076;3133,199472;0,066386851;0,002964607;1224631,654;0,856525331;0,940928208;2299,752192;0,001259724;6,570266612;0,918220135;0,14531085;6,798723832;1149621,707;0,738306171;0,158792304;27969,10553;415,7798872;2422,141425;1,512663548;3587,397109;0,049162462;0,008275567;0,884047646;2157,506378;0,002257436;10,3792011;1,07616E-05;49525,29639;0,107225822;0,246824247;SIEMENS_Mammomat Inspiration;B
102,3081173;3953;0,276958712;2111,976733;2196,003643;897302;584,9303553;4986,92424;0,005557688;897303;0,673350953;694;1701;1,43167E+12;6,036670008;449;8,403597141;3953;350,8957709;1150,719804;1061;42;3911;195,2145602;1263,14277;1,701527363;1,43167E+12;0,020604103;271373,5903;2492,318091;24866294,09;122238,3714;1694,126509;34,63986665;0,959925335;4,508623069;3,67511219;14,31218468;0,30542664;0,213596631;0,998620467;0,97276665;-0,260281699;0,978167229;0,202633436;45,57901305;0,001323951;10,50111251;0,982917626;0,015963597;91,1580261;6,991099629;432,191594;17057,42402;0,02088538;403,7466342;2549,498531;1,454058694;3216,279652;0,198679985;0,004098152;6,448447643;700268,7256;0,857420114;0,910189758;0,246978533;0,941122396;2407,40535;0,001389246;17057,42402;0,02088538;403,7466342;2549,498531;1,454058694;3216,279652;0,198679985;0,004098152;700268,7256;0,857420114;0,941122396;2407,40535;0,001389246;6,448447643;0,910189758;0,246978533;6,671448214;651747,5395;0,726340533;0,187712743;18488,12345;434,6364493;2508,618529;1,579214602;3674,91887;0,14328281;0,019819315;0,877616622;2238,017814;0,003915399;6,892583911;1,60829E-05;45955,91905;0,119953519;0,377377156;SIEMENS_Mammomat Inspiration;B
163,9822403;4095;0,423185894;2161,378284;2278,000878;1439653,5;914,664802;5523,732465;0,003836849;1439654;0,770018722;680;1732;2,15452E+12;6,02415287;520;5,209953877;4095;343,6321468;1134,219369;1043;8;4087;220,597703;1223,336472;1,118020744;2,15452E+12;0,01938968;210098,545;2425,212686;9025464,472;54074,0783;1303,675939;35,71467859;0,946670257;4,607943525;3,696494101;14,48153507;0,297526596;0,205137324;0,998678764;0,97315271;-0,250717497;0,975279372;0,203809839;45,91538273;0,001086397;10,53336241;0,971472511;0,006673986;91,83076545;6,990629126;334,8476545;25723,92867;0,019438742;324,5504377;2475,526246;1,308124259;3077,381123;0,018496707;0,002842338;6,432150913;1138361,314;0,860222872;0,919202114;0,124597801;0,942488927;2351,013255;0,001879721;25723,92867;0,019438742;324,5504377;2475,526246;1,308124259;3077,381123;0,018496707;0,002842338;1138361,314;0,860222872;0,942488927;2351,013255;0,001879721;6,432150913;0,919202114;0,124597801;6,650886697;1068471,955;0,742172741;0,159327197;27914,43058;336,2881601;2441,692395;1,508631935;3470,887583;0,023255835;0,005137119;0,886089026;2202,223914;0,002258606;9,551805332;1,06214E-05;52265,56042;0,088973343;0,252437977;SIEMENS_Mammomat Inspiration;B
304,9686163;4095;0,552753515;2699,851362;2844,008615;2927462,5;1492,352331;7404,787514;0,002529422;2927463;0,819102029;601;1593;3,72617E+12;5,960311228;488;5,367390656;4095;317,4131284;1046,399639;977;8;4087;206,9884076;1128,199525;1,094268444;3,72617E+12;0,019912979;177881,9627;2061,569378;6603467,194;40641,48106;1097,567327;38,81687837;0,931683531;4,787924171;3,751889454;15,89266051;0,291747397;0,199662235;0,998564577;0,972160103;-0,233727697;0,968656223;0,200027017;42,38964221;0,001049748;10,52454278;0,976354016;0,005073139;84,77928441;6,926467399;284,0960512;53992,01662;0,019995066;278,054921;2112,366097;1,301709424;2569,685952;0,017995041;0,002178048;6,357518149;2333745,076;0,864264562;0,922391504;0,12635347;0,94437488;2012,500138;0,001496826;53992,01662;0,019995066;278,054921;2112,366097;1,301709424;2569,685952;0,017995041;0,002178048;2333745,076;0,864264562;0,94437488;2012,500138;0,001496826;6,357518149;0,922391504;0,12635347;6,575585655;2194837,229;0,749740382;0,152302506;58294,50986;284,75774;2080,188726;1,486828015;2892,20748;0,018540794;0,004009826;0,890058588;1889,104954;0,001780608;22,28229582;4,76708E-06;57539,85784;0,080114635;0,123239089;SIEMENS_Mammomat Inspiration;B
130,957855;4007;0,406866253;1938,946719;2342,003416;1087574,5;788,8919854;5561,649204;0,00511381;1087575;0,664707911;601;1950;1,83104E+12;6,335914691;664;4,373471783;4007;429,2000836;1171,200503;1055;8;3999;282,7768726;1297,537284;1,005852181;1,83104E+12;0,015358855;311892,3863;2726,798065;16747815,61;87734,54287;1954,330022;30,42455846;0,969341743;4,214282489;3,584830197;12,66438156;0,315617073;0,224115052;0,998831621;0,974931914;-0,306614957;0,989653897;0,22202244;47,39010128;0,000979653;10,72310175;0,979747839;0,008960304;94,78020256;7,316264454;496,1886452;15240,1384;0,015393131;485,8363389;2805,072824;1,37065797;3461,937346;0,029930866;0,003855466;6,778281203;838341,942;0,846757868;0,910338138;0,163971272;0,936433357;2659,176223;0,002558334;15240,1384;0,015393131;485,8363389;2805,072824;1,37065797;3461,937346;0,029930866;0,003855466;838341,942;0,846757868;0,936433357;2659,176223;0,002558334;6,778281203;0,910338138;0,163971272;6,998130856;783214,4083;0,720147492;0,175839692;16703,90669;499,2246792;2742,437014;1,566644139;3904,22078;0,030568297;0,006829758;0,87426839;2467,852353;0,0030166;5,906814966;1,99531E-05;41669,58401;0,121372049;0,358408073;SIEMENS_MAMMOMAT Revelation;B
131,3032081;3985;0,390962839;1990,218099;2194,003646;1123684,5;778,1013181;5164,335495;0,004595895;1123685;0,727633489;529;1977;1,84385E+12;6,402384179;747;3,960017235;3985;460,9916523;1139,038287;1013;9;3976;316,1324562;1280,974011;0,969806297;1,84385E+12;0,014366892;343486,1984;2659,477171;18557533,8;98071,76423;2162,778623;28,81056736;0,973708059;4,060906418;3,542590946;12,31960642;0,324699552;0,234129004;0,998880022;0,975681002;-0,324245784;0,992087419;0,232010903;46,10840658;0,000983381;10,72423817;0,975685041;0,008346924;92,21681315;7,386934261;547,8972977;14579,84399;0,014325776;537,0240752;2741,027536;1,372774838;3418,847018;0,02350499;0,003708312;6,86574514;854208,3146;0,839322923;0,90571201;0,153729813;0,932988787;2596,1414;0,002470401;14579,84399;0,014325776;537,0240752;2741,027536;1,372774838;3418,847018;0,02350499;0,003708312;854208,3146;0,839322923;0,932988787;2596,1414;0,002470401;6,86574514;0,90571201;0,153729813;7,087922519;796482,4651;0,708812937;0,183896846;16143,86153;549,7849614;2672,790933;1,59660759;3850,698838;0,028169385;0,006413055;0,868004947;2398,675995;0,002879887;5,905217678;2,22473E-05;38596,02072;0,128047771;0,371817772;SIEMENS_MAMMOMAT Revelation;B
234,9218047;4065;0,599954026;2311,553158;2450,03449;2331765,5;1386,825624;6635,927558;0,002845881;2331766;0,81572868;571;1441;2,73626E+12;5,871035109;430;7,339198645;4065;284,5636862;1009,272125;980;8;4057;181,0551473;1083,269582;1,179866059;2,73626E+12;0,021397299;154842,7652;1902,331779;6964983,986;35829,52677;953,1004457;33,89882781;0,931309316;4,488639583;3,662907104;13,7509425;0,303135295;0,21127488;0,998729877;0,973665551;-0,23855731;0,969114404;0,210344009;40,89659368;0,001152594;10,33678384;0,985652278;0,005843346;81,79318736;6,831546098;246,7498184;46403,74492;0,021713743;236,8806447;1946,395673;1,331356794;2420,671994;0,021510501;0,002427224;6,277243917;1828198,973;0,85547066;0,916501913;0,140846244;0,94042318;1843,453397;0,00160508;46403,74492;0,021713743;236,8806447;1946,395673;1,331356794;2420,671994;0,021510501;0,002427224;1828198,973;0,85547066;0,94042318;1843,453397;0,00160508;6,277243917;0,916501913;0,140846244;6,513562727;1713708,403;0,734940128;0,163662373;49893,49439;247,8751139;1919,671246;1,525542443;2758,590888;0,022531513;0,004675575;0,882255457;1723,354844;0,001961493;18,41153077;5,71736E-06;54204,4973;0,065632198;0,16605205;SIEMENS_Mammomat Inspiration;A
250,031727;4095;0,563058452;2494,264922;2688,006696;2530032,5;1404,416947;6990,284989;0,002762923;2530033;0,806627641;534;1428;2,8613E+12;5,88145764;456;5,427628717;4095;287,732062;991,6246476;974;9;4086;190,71916;1063,45286;0,837482839;2,8613E+12;0,020639006;147612,5435;1833,391886;4628767,178;23349,35665;906,7282295;34,94963371;0,925771572;4,553596759;3,682121796;14,21439027;0,300412478;0,208501133;0,998706805;0,973458445;-0,237463936;0,968869864;0,208538747;40,19262665;0,001097541;10,36201729;0,971704572;0,005505382;80,3852533;6,842591204;235,4194658;48637,4168;0,020935131;227,0205911;1879,505675;1,316339997;2311,978344;0,018487537;0,002493381;6,283323408;1992631,294;0,857693507;0,918266283;0,130399981;0,94142878;1784,244286;0,001697724;48637,4168;0,020935131;227,0205911;1879,505675;1,316339997;2311,978344;0,018487537;0,002493381;1992631,294;0,857693507;0,94142878;1784,244286;0,001697724;6,283323408;0,918266283;0,130399981;6,515701408;1869899,504;0,739081073;0,159845659;52217,36596;236,3050006;1850,872682;1,513501207;2621,030128;0,020576001;0,004512472;0,884458084;1669,578603;0,002011324;21,72899884;5,35839E-06;47817,24438;0,072188062;0,124813395;SIEMENS_Mammomat Inspiration;A
374,6917124;4095;0,584491602;2961,293252;3318,007384;3619506,5;1730,851037;8555,818177;0,002363808;3619507;0,788257417;516;1648;4,72221E+12;6,163048153;566;4,751076172;4095;358,1445827;1041,128894;980;8;4087;237,3028712;1142,215663;0,969501701;4,72221E+12;0,016938766;220707,2485;2110,415496;9053071,049;49805,77876;1368,506716;41,60707059;0,940987641;4,970241047;3,801357229;16,90377453;0,285465979;0,193599447;0,998461611;0,971143792;-0,249951476;0,976750662;0,194284057;42,17452531;0,000844393;10,78247645;0,971247943;0,004784595;84,34905062;7,137022749;352,5284466;57157,51021;0,017069908;346,1627493;2165,061826;1,285319389;2602,668818;0,015894256;0,002351407;6,545754269;2908292,67;0,868552304;0,925108585;0,116857432;0,946281661;2067,780658;0,001730356;57157,51021;0,017069908;346,1627493;2165,061826;1,285319389;2602,668818;0,015894256;0,002351407;2908292,67;0,868552304;0,946281661;2067,780658;0,001730356;6,545754269;0,925108585;0,116857432;6,763569128;2739409,504;0,75684603;0,147230558;61309,98371;353,2411502;2130,824511;1,469230478;2917,435176;0,017323231;0,004008597;0,893738391;1944,820345;0,001966107;27,00529525;4,21295E-06;59578,87345;0,104695236;0,096572638;SIEMENS_Mammomat Inspiration;B
366,7092262;4095;0,55240162;3052,1861;3584,827053;3609225,5;1686,032546;9108,431309;0,002523653;3609226;0,739381114;486;1642;4,59559E+12;6,190668554;588;4,707564027;4095;368,2743445;1020,953132;956;8;4087;246,7338413;1128,401322;0,976563561;4,59559E+12;0,016508338;230944,2458;2056,237447;9717448,933;53015,95918;1427,767877;44,39037597;0,939693473;5,099014267;3,84416811;18,39042948;0,283829484;0,192610422;0,998359696;0,970450952;-0,24890292;0,976757997;0,192038853;41,35689872;0,000825407;10,83548444;0,98179463;0,00570051;82,71379743;7,163519424;368,0395633;55598,55038;0,016659031;359,6377426;2114,823782;1,323106139;2542,798038;0,026039255;0,0025765;6,567964465;2901682,088;0,869432963;0,924697428;0,153604862;0,946648225;2020,833292;0,00194132;55598,55038;0,016659031;359,6377426;2114,823782;1,323106139;2542,798038;0,026039255;0,0025765;2901682,088;0,869432963;0,946648225;2020,833292;0,00194132;6,567964465;0,924697428;0,153604862;6,787148055;2731335,743;0,756764953;0,149638694;59582,32416;369,6375703;2079,772141;1,47353089;2845,032378;0,019685324;0,004457764;0,893681422;1899,601561;0,002193025;27,78528484;4,2449E-06;61220,39882;0,112579864;0,096080625;SIEMENS_Mammomat Inspiration;B
288,4355993;4024;0,631082554;2410,215513;2540,135823;2714044,5;1521,044963;6919,802666;0,002549628;2714045;0,843955804;534;1688;3,697E+12;6,192918611;526;4,661249553;3797;358,5955676;1064,192288;998;9;3788;227,6394995;1167,122448;0,898162315;3,697E+12;0,017288386;229669,5842;2207,239855;9688829,022;49077,51051;1432,901145;34,36456062;0,953158367;4,490111965;3,670854434;14,20345516;0,305533965;0,214477584;0,998520676;0,971855026;-0,278455821;0,98396683;0,213379329;43,09995021;0,000952859;10,65856627;0,972482519;0,005454794;86,19990043;7,16848714;366,8164265;43547,27727;0,017541802;356,9735677;2273,441068;1,385074881;2773,936377;0,035232004;0,002580688;6,605729853;2117750,517;0,85307652;0,914681223;0,189820147;0,939323479;2162,604537;0,001794487;43547,27727;0,017541802;356,9735677;2273,441068;1,385074881;2773,936377;0,035232004;0,002580688;2117750,517;0,85307652;0,939323479;2162,604537;0,001794487;6,605729853;0,914681223;0,189820147;6,841305425;1983023,556;0,730652423;0,167500788;46921,45648;367,5728961;2223,851043;1,537893071;3112,416121;0,022363813;0,00477195;0,879960293;2014,099752;0,002109097;20,18209948;6,25722E-06;41091,89228;0,11260421;0,107568545;SIEMENS_Mammomat Inspiration;B
261,6677817;4032;0,588246243;2389,078998;2549,210074;2489801,5;1405,366746;6739,552883;0,002706864;2489802;0,829958178;516;1645;3,34571E+12;6,183917681;526;5,518650571;4032;354,9993032;1055,376223;998;8;4024;225,0376298;1159,209232;1,003824016;3,34571E+12;0,017300185;229947,0711;2176,206586;11533706,41;54995,97511;1432,297985;34,78535242;0,952578901;4,529184398;3,680368466;14,27184111;0,303534303;0,212179489;0,998681035;0,973289808;-0,275653595;0,983306723;0,209402351;42,7414135;0,000957323;10,65929215;0,979330455;0,007582906;85,482827;7,156742283;366,7708343;40073,29745;0,017592296;353,2605111;2237,581988;1,504608873;2750,162729;0,065284989;0,002655841;6,587954595;1949789,147;0,855963196;0,91488761;0,309893345;0,94062325;2125,621051;0,001875268;40073,29745;0,017592296;353,2605111;2237,581988;1,504608873;2750,162729;0,065284989;0,002655841;1949789,147;0,855963196;0,94062325;2125,621051;0,001875268;6,587954595;0,91488761;0,309893345;6,823540134;1824306,986;0,732711672;0,169823806;43074,03644;368,0546481;2194,006764;1,539248904;3100,126172;0,026193516;0,00525672;0,8810632;1981,307493;0,002231164;16,98298405;6,66967E-06;50493,54534;0,099016238;0,150517367;SIEMENS_Mammomat Inspiration;B
129,5881207;4095;0,408597481;1890,308628;2072,006033;1042425,5;772,3753434;4945,046174;0,004743789;1042426;0,731909011;649;2046;1,90244E+12;6,370254307;664;4,144572535;3861;439,7317777;1223,928028;1091;5;3856;287,2651642;1350,930074;0,968288854;1,90244E+12;0,01539573;327012,2472;2956,718872;17583915,42;91420,33919;2052,623358;32,66162991;0,968674181;4,410612946;3,638051676;13,20812335;0,305655606;0,213531588;0,998647078;0,972824083;-0,299718289;0,988942876;0,211226997;49,51493148;0,00090923;10,82701089;0,974923912;0,007707007;99,02986297;7,349439771;521,3212471;14726,98574;0,01544109;508,5217505;3020,051202;1,324420474;3744,321128;0,020402409;0,003591531;6,794085357;813632,19;0,853084803;0,914935928;0,129831131;0,939273156;2861,938798;0,002418869;14726,98574;0,01544109;508,5217505;3020,051202;1,324420474;3744,321128;0,020402409;0,003591531;813632,19;0,853084803;0,939273156;2861,938798;0,002418869;6,794085357;0,914935928;0,129831131;7,016365253;762104,2904;0,731087185;0,166677015;16048,90886;523,3603147;2970,873452;1,535876887;4253,126989;0,02622096;0,006118091;0,880193254;2670,272804;0,002820401;6,121185374;1,99137E-05;38395,98014;0,143896851;0,302610721;SIEMENS_Mammomat Inspiration;B
135,2142047;4095;0,409902732;1923,120655;2129,023485;1080558,5;788,2924102;5056,543648;0,004679565;1080559;0,728744539;709;2015;1,99683E+12;6,281003484;626;4,345523967;3866;415,0388033;1246,138926;1125;5;3861;270,7740351;1359,397398;0,972179234;1,99683E+12;0,016350871;295099,0624;2994,800999;14977699,03;78834,70473;1848,145486;33,24300975;0,964661196;4,474971023;3,651464329;13,21764409;0,301563857;0,208944784;0,998622902;0,972431958;-0,286633195;0,986233631;0,206321375;50,40908033;0,000949916;10,75747358;0,975239537;0,007777046;100,8181607;7,255753749;470,3471239;16225,97456;0,016377284;458,4984087;3056,850355;1,319279826;3769,913803;0,021234824;0,003458663;6,699198471;848596,1807;0,856509472;0,916896717;0,129794294;0,940821882;2899,785504;0,002272284;16225,97456;0,016377284;458,4984087;3056,850355;1,319279826;3769,913803;0,021234824;0,003458663;848596,1807;0,856509472;0,940821882;2899,785504;0,002272284;6,699198471;0,916896717;0,129794294;6,916717426;795549,7339;0,736239052;0,163459189;17668,08056;472,3206881;3008,604812;1,523494784;4276,72975;0,026531109;0,006056357;0,88294734;2710,124915;0,002697005;6,4351444;1,76652E-05;39848,05475;0,133417218;0,275562603;SIEMENS_Mammomat Inspiration;B
330,193698;3949;0,638060487;2391,476363;2697,004635;2624218,5;1525,906573;7206,936793;0,002746317;2624219;0,796808971;610;2213;5,24866E+12;6,523876902;806;3,586998348;3949;504,6000808;1262,791754;1100;9;3940;345,4827326;1414,242898;0,936363474;5,24866E+12;0,013516363;405439,9608;3235,600522;23414282,23;121496,9596;2554,24762;37,27688267;0,971231696;4,652818477;3,720242524;15,62816288;0,298501369;0,206748239;0,998515529;0,971950191;-0,304581065;0,99054924;0,206720832;51,0525008;0,000761435;11,05834081;0,975284652;0,005352997;102,1050016;7,506886875;647,8811256;32624,99481;0,013527828;638,1966092;3311,158574;1,31618426;4039,450939;0,019026151;0,002279715;6,935329215;2071185,794;0,858809175;0,919014381;0,13217422;0,941941445;3151,918088;0,001471308;32624,99481;0,013527828;638,1966092;3311,158574;1,31618426;4039,450939;0,019026151;0,002279715;2071185,794;0,858809175;0,941941445;3151,918088;0,001471308;6,935329215;0,919014381;0,13217422;7,154484121;1944409,539;0,740947893;0,158399299;35469,89763;648,8061466;3252,60778;1,508576456;4545,128244;0,020466909;0,004331395;0,885446298;2948,859815;0,001807342;15,47498672;8,49326E-06;41776,44178;0,186617918;0,119479515;SIEMENS_Mammomat Inspiration;C
363,7213529;4095;0,627824643;2488,089104;2682,022558;2820035,5;1562,083654;7294,284989;0,002586593;2820036;0,81611149;621;2313;6,02609E+12;6,576211324;872;3,470882958;4095;539,9184588;1296,52977;1103;9;4086;372,3922922;1461,808372;0,958060886;6,02609E+12;0,013260508;455894,2711;3457,008952;28751330,84;148592,9474;2879,47762;35,13388662;0,975891204;4,500564004;3,675880679;14,87881026;0,30417246;0,212376272;0,998700877;0,973784653;-0,317536569;0,992287051;0,212983462;52,4015555;0,000781854;11,06210585;0,977596274;0,004566696;104,803111;7,560353252;728,6528766;34184,36045;0,013219721;721,7175924;3539,31546;1,315624467;4331,938415;0,016197207;0,002167353;7,002587818;2209031,394;0,854273062;0,91696028;0,126303836;0,939920293;3365,795784;0,001415425;34184,36045;0,013219721;721,7175924;3539,31546;1,315624467;4331,938415;0,016197207;0,002167353;2209031,394;0,854273062;0,939920293;3365,795784;0,001415425;7,002587818;0,91696028;0,126303836;7,221682702;2072505,585;0,734921677;0,160761787;37395,11026;729,4917488;3472,864664;1,520502221;4874,409897;0,018652791;0,00401948;0,882243869;3142,938034;0,001717238;14,85886406;8,51903E-06;43330,89757;0,18766234;0,13118454;SIEMENS_Mammomat Inspiration;C
175,9827911;3997;0,444204422;2275,873835;2796,111765;1636666,5;1010,953222;6641,97929;0,004058236;1636667;0,682790565;395;1865;2,43838E+12;6,475154622;799;3,681880694;3997;463,4390972;1074,465563;998;8;3989;329,1054617;1220,592761;0,721073444;2,43838E+12;0,012861291;335370,4427;2407,751065;16008302,71;67507,98549;2096,302427;39,91312166;0,962631934;4,660179414;3,750696531;18,19584949;0,310162925;0,221355116;0,998452563;0,972324823;-0,3039659;0,990174947;0,215605582;43,51613193;0,00079421;10,97690711;0,979529983;0,00941384;87,03226387;7,457857235;534,0538871;19287,10759;0,012969323;517,9470441;2496,749288;1,388979331;3065,148966;0,03138448;0,004049582;6,908207695;1260865,829;0,847850078;0,908635049;0,177764919;0,936796853;2376,268816;0,002841645;19287,10759;0,012969323;517,9470441;2496,749288;1,388979331;3065,148966;0,03138448;0,004049582;1260865,829;0,847850078;0,936796853;2376,268816;0,002841645;6,908207695;0,908635049;0,177764919;7,136068215;1175535,427;0,718249606;0,18303866;21049,65074;536,8065478;2428,41662;1,58188868;3420,53603;0,031352054;0,007045372;0,873249483;2198,95519;0,003253148;9,696423851;1,39238E-05;46450,90058;0,150949517;0,220814243;SIEMENS_Mammomat Inspiration;D
